name,address,phone,id,url,rating,review_count,longitude,latitude,is_closed
Pacific Southwest Railway Museum La Mesa Depot,"4695 Nebo Dr La Mesa, CA 91941",16194657776,Lo7ZxjnsXzudyuqiZL4pKQ,https://www.yelp.com/biz/pacific-southwest-railway-museum-la-mesa-depot-la-mesa?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,6,-117.0201194,32.7642584,FALSE
Sun Country Coastal - San Diego,"955 Harbor Island Dr Ste 115 San Diego Yacht Ctr San Diego, CA 92101",16194815190,gpZ_E3TcGGnfDeRI3ptjmw,https://www.yelp.com/biz/sun-country-coastal-san-diego-san-diego-3?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,7,-117.1916,32.7259699,FALSE
San Diego Sailing Academy,"1551 Shelter Island Dr San Diego, CA 92106",16192236253,PEq2YcwOyD42ex8KjI0zbA,https://www.yelp.com/biz/san-diego-sailing-academy-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,19,-117.231596,32.70969,FALSE
Sky Tower Skyride,"500 Sea World Dr San Diego, CA 92109",18002574268,LMPTLxhRas4ux2aJZ-PZzQ,https://www.yelp.com/biz/sky-tower-skyride-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,9,-117.2266838,32.76538452,FALSE
Cocktail Fest,"800-898 K St Petco Park In The Park San Diego, CA 92101",,imQ3ltLXynmtVvY45DbJNA,https://www.yelp.com/biz/cocktail-fest-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.1561813,32.7085991,FALSE
Southwest Middle School,"2710 Iris Ave San Diego, CA 91910",16196284000,N-iL4wE5kly-Fxik5CiW_w,https://www.yelp.com/biz/southwest-middle-school-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.0753097,32.5692849,FALSE
Silver Wing Park,"1104 Aqua Park St San Diego, CA 92154",,lBvn6xBzTtLJvIiQxb8E3Q,https://www.yelp.com/biz/silver-wing-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,4,-117.0528721,32.57751025,FALSE
Realty Rehab,"4150 MIssion Blvd Ste 149 San Diego, CA 92109",18446673422,mRNHyUYSEE9n-Upxyub3ag,https://www.yelp.com/biz/realty-rehab-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.254441,32.791335,FALSE
Winchester,"323 N Coast Hwy Ste A Oceanside, CA 92054",17607211000,_YBWxffc4RwU5NwdEZBMNw,https://www.yelp.com/biz/winchester-oceanside?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,44,-117.3809727,33.197254,FALSE
Enjoy The Mountain,"Lake Arrowhead, CA 92321",18443866691,sjDMhtlUp6Jdsd0qf4FUfw,https://www.yelp.com/biz/enjoy-the-mountain-lake-arrowhead-4?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,138,-117.2010336,34.29715665,FALSE
Enjoy The Mountain,"8605 Santa Monica Blvd Los Angeles, CA 90069",18443866691,CEXAevX3mLaPgUTKeZ-hNw,https://www.yelp.com/biz/enjoy-the-mountain-los-angeles?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,53,-118.379351,34.0880529,FALSE
Kensington Park Villas Community Assn,"4398 Caminito De La Escen San Diego, CA 92108",16195631445,Nm3znLsLOfYU54IWmj54cg,https://www.yelp.com/biz/kensington-park-villas-community-assn-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.1006636,32.7745925,FALSE
Ward Canyon Dog Park,"4624 40th St San Diego, CA 92116",,PtUu5iizY57lI0HX-7lqtA,https://www.yelp.com/biz/ward-canyon-dog-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,23,-117.109677,32.761306,FALSE
Penasquitos Village,"14340 Penasquitos Dr San Diego, CA 92129",,KgVGBrZ486Vnsu8TkM19nw,https://www.yelp.com/biz/penasquitos-village-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.0892547,32.9768531,FALSE
Camino Ruiz Neighborhood Park,"Camino Ruiz And Calle Cristobal San Diego, CA 92126",,N7KS-bju6WVBA8DBwI_Peg,https://www.yelp.com/biz/camino-ruiz-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,25,-117.145586,32.93204715,FALSE
Christensen Realty Group,"13400 Sabre Springs Pkwy Ste 100 San Diego, CA 92128",18588699035,0bwUh2kZbKsAibkKRGMznA,https://www.yelp.com/biz/christensen-realty-group-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,5,-117.1211243,32.85449917,FALSE
Johnson & Associates Real Estate Services,"San Diego, CA 92172",18583953944,meqV7MW0HiXjsVnMGH4oYw,https://www.yelp.com/biz/johnson-and-associates-real-estate-services-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,6,-117.128006,32.95703125,FALSE
Lora Haight,"San Diego, CA 92109",16198231455,Xe8H2cU11TPH6pyLy5b6EQ,https://www.yelp.com/biz/lora-haight-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,11,-117.2402994,32.79871431,FALSE
Rolling Hills Park,"11183 Almazon St San Diego, CA 92129",,4aF8HHAjJOM_lV9wtT0Fdw,https://www.yelp.com/biz/rolling-hills-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.092192,32.9913,FALSE
Rolling Hills Park,"2240 Huntington Point Rd Chula Vista, CA 91914",,OadH8M2kT-zHTyg9gNmJdg,https://www.yelp.com/biz/rolling-hills-park-chula-vista?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,2,-116.9692179,32.65944689,FALSE
Rolling Hills Park,"1515 E Bastanchury Rd Fullerton, CA 92835",,ya1wq__cqzyr6zaKz4SnzA,https://www.yelp.com/biz/rolling-hills-park-fullerton?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,6,-117.899939,33.90017,FALSE
Emerald Hills Park,"5601 Bethune Ct San Diego, CA 92114",,4wDMJ1a4ybqm5XLAP3icnw,https://www.yelp.com/biz/emerald-hills-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,8,-117.0727863,32.72235508,FALSE
Plumosa Park,"Chatsworth Blvd Loma Portal San Diego, CA 92101",,O6U4KMv0nrWKaqTCp5fuNA,https://www.yelp.com/biz/plumosa-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,7,-117.22939,32.73856,FALSE
Hilltop Park,"780 Hilltop Dr Chula Vista, CA 91910",16196866200,Z9xhuNzE62mOFRUsefpOHw,https://www.yelp.com/biz/hilltop-park-chula-vista?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,13,-117.060734,32.627953,FALSE
Twin Trails Park,"Twin Trails Park San Diego, CA 92129",,J6F4xaJIUhaCSCAgDG4PSA,https://www.yelp.com/biz/twin-trails-park-no-title?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,7,-117.13429,32.959009,FALSE
Glen Park,"2149 Orinda Dr Cardiff By The Sea, CA 92007",17606332740,57sKw_RwzpSrl7GikKyQEQ,https://www.yelp.com/biz/glen-park-cardiff-by-the-sea?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,14,-117.280677,33.0189751,FALSE
Old Coach Trail South Staging area,"Old Coach Rd Poway, CA 92064",,8KtFgnBhpqjcyKkiwGq2Dw,https://www.yelp.com/biz/old-coach-trail-south-staging-area-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,2,-117.0294252,33.02131866,FALSE
Torrey Del Mar Neighborhood Park,"Torrey Del Mar Dr San Diego, CA 92130",,UVN29Nn2akzPqDqS0t35Ww,https://www.yelp.com/biz/torrey-del-mar-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,10,-117.1614003,32.96746527,FALSE
Torrey Pines Gliderport,"2800 Torrey Pines Scenic Dr La Jolla, CA 92037",18584529858,sTcMk_Dn9vEhqgPpPlFWRA,https://www.yelp.com/biz/torrey-pines-gliderport-la-jolla?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,339,-117.251013,32.889837,FALSE
Highway 56 Bike Path,"Ted Williams Pkwy And Black Mountain Rd San Diego, CA 92129",,OWDUGwy_xojJZ_sY7OZYgQ,https://www.yelp.com/biz/highway-56-bike-path-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,17,-117.1123141,32.95975351,FALSE
La Jolla Heights Open Space,"1478 Al Bahr Dr San Diego, CA 92037",,cypadYcn7HAe5wtfz46SzA,https://www.yelp.com/biz/la-jolla-heights-open-space-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,5,-117.2650791,32.8438057,FALSE
Torrey Del Mar Apartments,"13875 Carmel Valley Rd San Diego, CA 92130",18587808760,kLN1FHg0JSkxswBHUapHqA,https://www.yelp.com/biz/torrey-del-mar-apartments-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,1,-117.1603012,32.9704247,FALSE
Seagrove Park,"1601 Coast Blvd Del Mar, CA 92014",18587551524,T4vAh5atu8T54Wg0uQ86iw,https://www.yelp.com/biz/seagrove-park-del-mar?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,57,-117.267227,32.9617,FALSE
Powerhouse Park & Beach,"1658 Coast Blvd Del Mar, CA 92014",18587551524,ZMBm8lq6AwB8ioDgU1TfKQ,https://www.yelp.com/biz/powerhouse-park-and-beach-del-mar?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,68,-117.2677377,32.9615965,FALSE
Torrey Hills Apartment Homes,"11058 W Ocean Air Dr San Diego, CA 92130",18583500881,FXk0zkrorvYsWUkdlpzDEA,https://www.yelp.com/biz/torrey-hills-apartment-homes-san-diego-4?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,53,-117.226616,32.916841,FALSE
Signature Point,"13006 Signature Pt San Diego, CA 92130",18336267440,Ur5zQwpwsCItroScOYb8wg,https://www.yelp.com/biz/signature-point-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,35,-117.233073,32.955556,FALSE
Del Mar Ridge Apartments,"12629 El Camino Real San Diego, CA 92130",18587557969,CFChisD7unLPTh8eUU8F9A,https://www.yelp.com/biz/del-mar-ridge-apartments-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,42,-117.2088167,32.9436607,FALSE
Torrey Villas Apartment Homes,"11100 Vista Sorrento Pkwy San Diego, CA 92130",18587944000,EzHI6tcOtWh0rhFgs6gKRw,https://www.yelp.com/biz/torrey-villas-apartment-homes-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,142,-117.2303344,32.91771472,FALSE
Los Arboles Apartments,"201 4th St Del Mar, CA 92014",18584819585,CCfgzRmYSGW_9OU3bRsRIA,https://www.yelp.com/biz/los-arboles-apartments-del-mar?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,13,-117.26155,32.94747,FALSE
Pantoja Park,"G St And India St San Diego, CA 92101",,STA5uhz1C6G-AuAYeIoH1Q,https://www.yelp.com/biz/pantoja-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,26,-117.1678162,32.713572,FALSE
Newport Landing Whale Watching and Sportfishing,"309 Palm St Newport Beach, CA 92661",19496750550,1O0lPXltszmJoZHS4gGG4w,https://www.yelp.com/biz/newport-landing-whale-watching-and-sportfishing-newport-beach?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,920,-117.90062,33.60346,FALSE
Wabash Hall,"3855 Wabash Ave San Diego, CA 92104",,bbhBSQhqefgprh4TnSgExg,https://www.yelp.com/biz/wabash-hall-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3,1,-117.12024,32.74898,FALSE
Melroy Property Management,"4241 Jutland Dr Ste 201 San Diego, CA 92117",18584835111,vFyvxSJsUXwkLurvlM69mg,https://www.yelp.com/biz/melroy-property-management-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2,48,-117.22696,32.82433,FALSE
Central Park Apartments,"5636 Amaya Dr La Mesa, CA 91942",18662033547,GxAdrRWQH8j4L5M3_RWtlw,https://www.yelp.com/biz/central-park-apartments-la-mesa?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,18,-117.001025,32.7862383,FALSE
Quince Street Bridge,"400 Quince St San Diego, CA 92103",,P_iSjefowMgdCIed3iuDOQ,https://www.yelp.com/biz/quince-street-bridge-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,43,-117.1610778,32.73665674,FALSE
Switzer Canyon Open Space Park,"2800 Maple St San Diego, CA 92104",,Vz_i0Uhkaa7LG8Xurj2PTA,https://www.yelp.com/biz/switzer-canyon-open-space-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,8,-117.1334989,32.733015,FALSE
Adobe Bluffs Neighborhood Park,"8805 Gainsborough Ave San Diego, CA 92129",,FPxvkaWUPybC5dYil5QRCg,https://www.yelp.com/biz/adobe-bluffs-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,3,-117.1387839,32.9733338,FALSE
Gateway Military Housing,"2635 Mendonca Dr San Diego, CA 92110",,fSsm7vvjWtSmAa6p9JhGmw,https://www.yelp.com/biz/gateway-military-housing-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,7,-117.2070301,32.7436325,FALSE
Diligence Transportation Services,"3554 Camino Del Rio N San Diego, CA 92108",18557522551,sVhE5jAw-E_i95Yt9oD8Ow,https://www.yelp.com/biz/diligence-transportation-services-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,5,5,-117.1180705,32.77870333,FALSE
Wightman Street Neighborhood Park,"5024 Wightman St San Diego, CA 92105",,cAZe1_wTVZ16N3TraMm2DQ,https://www.yelp.com/biz/wightman-street-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,1,-117.086097,32.74756396,FALSE
Miramar Lakeview Park,"10794 Mira Lago Ter San Diego, CA 92131",,TAiG4qvuaComzzHgHtvUfg,https://www.yelp.com/biz/miramar-lakeview-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,12,-117.0875579,32.91840528,FALSE
Rancho Bernardo Dog Park,"18448 W Bernardo Dr San Diego, CA 92127",18585388129,WDkjnbZ3QN3quTHNYHIAfQ,https://www.yelp.com/biz/rancho-bernardo-dog-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,81,-117.0738336,33.046274,FALSE
Torrey Highlands Dog Park,"Landsdale Off Of Del Mar Heights Rd Behind Torrey Pines High School San Diego, CA 92130",,C7vLnvgMcDtEHeW30eV_NQ,https://www.yelp.com/biz/torrey-highlands-dog-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,30,-117.2215591,32.96003208,FALSE
Twin Peaks,"Shadowline St Poway, CA 92064",,GxYxWmAP6eoxZib9mnJJDw,https://www.yelp.com/biz/twin-peaks-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,8,-117.051308,32.98110861,FALSE
4S Patriot Park,"10502 Paseo De Linda San Diego, CA 92127",18586733990,sybu-WS4eJt_F5eIO5l_Pw,https://www.yelp.com/biz/4s-patriot-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,16,-117.10842,33.02521,FALSE
Lakeview Trail,"San Marcos, CA 92078",,#NAME?,https://www.yelp.com/biz/lakeview-trail-san-marcos?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,3,-117.1853714,33.11856079,FALSE
Mega Arte Riding Academy,"20767 Fortuna Del Norte Escondido, CA 92029",17608224778,2zvJP6mvwbdf4yNPbdTGbQ,https://www.yelp.com/biz/mega-arte-riding-academy-escondido-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,20,-117.186627,33.08908,FALSE
Penasquitas Casa Blanca,"9404 Twin Trails Dr San Diego, CA 92129",18584848220,Fg1yQjKKN9m_4Bvg9_SbiQ,https://www.yelp.com/biz/penasquitas-casa-blanca-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,1,1,-117.1257088,32.95635112,FALSE
Views West Park,"12948 La Tortola San Diego, CA 92129",,55RgoITN6ktv_9eagBi1uw,https://www.yelp.com/biz/views-west-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,10,-117.1155453,32.95460151,FALSE
Sabre Springs Park,"12953 Sabre Springs Pkwy San Diego, CA 92128",16196851367,G-iSSwtqf0cUFgApt84QOQ,https://www.yelp.com/biz/sabre-springs-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,3,-117.0963119,32.95089821,FALSE
South Creek Neighborhood Park,"12259 Wickerbay Cv San Diego, CA 92128",,xa2HY5JOfrDOMiuJmm4X-A,https://www.yelp.com/biz/south-creek-neighborhood-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,9,-117.0796011,32.94274399,FALSE
Carmel Mountain Ranch Community Park,"10152 Rancho Carmel Dr San Diego, CA 92128",,zhEIKFrNTcJt0bGblIfH3Q,https://www.yelp.com/biz/carmel-mountain-ranch-community-park-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,18,-117.0917499,32.96673925,FALSE
Van Dam Peak,"Middle Ridge Terrece San Diego, CA 92128",,U1FunSDT898Q3ZZO-1w-tA,https://www.yelp.com/biz/van-dam-peak-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,7,-117.0879504,32.95658841,FALSE
Rose Canyon Bicycle Path,"6113 La Jolla Colony Dr San Diego, CA 92122",,vVVU8zgrRz5C6TsRrXBZmA,https://www.yelp.com/biz/rose-canyon-bicycle-path-san-diego?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,3.5,10,-117.2344009,32.8489728,FALSE
Town Center Community Park,"550 Park Ctr Dr Santee, CA 92071",,ie9da-iYLiC3Jy3epsoslA,https://www.yelp.com/biz/town-center-community-park-santee?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4.5,16,-116.9771004,32.84743288,FALSE
Kit Carson Park,"3333 Bear Valley Pkwy Escondido, CA 92033",17608394691,Of9u4pxVO4jR_OczKYUeog,https://www.yelp.com/biz/kit-carson-park-escondido?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,71,-117.0582962,33.07759012,FALSE
Hilleary Park,"13500 Community Rd Poway, CA 92064",,UklPuZ-tHIS5B6x_afQiVg,https://www.yelp.com/biz/hilleary-park-poway?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,15,-117.04152,32.96132,FALSE
Del Mar Dog Beach,"Camino Del Mar Del Mar, CA 92014",,wt1fBN0Zj9D5Wt9yJZ23ow,https://www.yelp.com/biz/del-mar-dog-beach-del-mar?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,4,360,-117.2702551,32.9768801,FALSE
Adobe Bluffs Elementary School,"San Diego, CA 92129",18585382672,vqjVun5_9-P8zCZ0cp40fQ,https://www.yelp.com/biz/adobe-bluffs-elementary-school-san-diego-2?adjust_creative=hmmCGZSVHTOU9H8cd4CkOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hmmCGZSVHTOU9H8cd4CkOg,2.5,3,-117.125,32.96605,FALSE
