id,rating,text
Living Coast Discovery Center,5,They may be closed for COVID but their staff is doing a great job with their virtual encounters with animal ambassadors.  We bought a 15 minute virtual...
Living Coast Discovery Center,5,"Before visiting this facility, one must calibrate one's expectations.  Sea World, this ain't.  That said, it is much better, although on a much smaller..."
Living Coast Discovery Center,4,"This is really a great way to spend a few hours if you're in the area. I love how it teaches kids (or anyone interested) the impact humans, climate change..."
Botanical Building,5,Right by the zoo! Great spot for a quick stroll and to check out the foliage. Takes maybe 10-15qThere are plants in every nook and cranny of this place and...
Botanical Building,5,"As a plant daddy, I was so happy to stroll around this botanical garden, spotting plants that I know and house. It was the beginning of spring so many..."
Botanical Building,4,We had a great time here. Very quiet and peaceful. There is not much room to move around so if you get  several people in there you can feel rushed and...
Butterfly Jungle,4,"Annual spring exhibit that's known for butterfly interactions and long-ass lines.

Is it worth it?

If you've seen it once you can probably skip it. The..."
Butterfly Jungle,3,"I come every year to this exhibit, and whether I pay for priority viewing or not, the wait time is soooo long for maybe ten minutes of wandering the..."
Butterfly Jungle,4,"""I am NOT standing in that line to see butterflies!"" is what I said I saw the huge line to get into this exhibit. Once I learned that this is an event that..."
San Diego Zoo Safari Park,5,"In my opinion, Safari park has been a better experience for my family than the zoo. It seems more up to date, easier to navigate around (we saw a lot more,..."
San Diego Zoo Safari Park,5,"Normally a great place to take a family, but during the Covid-19 concern (as if 7/11/20 at least), you may want to consider revisiting here another tome..."
San Diego Zoo Safari Park,5,We went Friday second time for us. Brought family who were visiting. Yes a few things were closed but I'll be honest we did the tram  two years ago and your...
Raised By Wolves,5,Finally visited with my friend in 2019 and I thought it was just a Alcohol Viewing room when we first walked in but there was more to come. Once we were...
Raised By Wolves,5,One of my favorite cocktail bars and speakeasies of all time! Every drink I've had have been on point. Reasonably priced. Bartender are very knowledgeable...
Raised By Wolves,5,"I just wanted to do a BIG SHOUTOUT  to Amanda, Tony, Matthew  and  Gali the Manager. These guys are super nice and run a first class operation.
Being new to..."
Lakeview Park,5,I used to hike the trail from the parking lot to the double peak intersection on a weekly basis in the early 2000's. Recently stopped off to try it again...
Lakeview Park,3,"Although I have done the Double Peak hike starting from the top, during quarantine that lot was closed, so I started weekly hikes from Lakeview Park. The..."
Lakeview Park,5,Came here to enjoy an afternoon stroll around the lake.  Every time we come I always say I wish we  bought a house in this neighborhood- very peaceful and...
Lakeview Park,4,This park is located in Santa Fe Springs off of a residential area. This park is very nice they keep it clean. What I liked was they have people in the...
Lakeview Park,4,"We were in search of a place for two old friends and a rambunctious dog to meet between Orange and West Hollywood, and haphazard examination of the map..."
Lakeview Park,5,"Lakeview park has it all, baseball/softball fields, handball courts, tetherball courts, playground area for kids, huge green fields for football games or..."
Lake View Park Apartments,5,Nice place to live.     Everything is kept clean. Maintenance man and landlord and friendly!
Lake View Park Apartments,5,"I've lived here since 2014 and have had a very good experience so far! There's a maintenance supervisor here M-F in case you ever need something fixed, and..."
Lake View Park Apartments,1,"This place sucks.. To start you have a Main Street in front of the apartments, the walls are super thin you can hear your neighbor doing their business...."
Ridgeline Trailhead,5,"This has been my go to spot for a quick hike with my kids.  I love this trail for so many reasons!
1. Easy parking and amenities right there.  Bathrooms are..."
Ridgeline Trailhead,4,"While Double Peak Trail has the view, Ridgeline Trail isn't bad either! Ridgeline in comparison has wider paved roads, but steeper inclines. I wasn't as out..."
Ridgeline Trailhead,4,Great vistas of the valley but not the most overly challenging hike in the area. The trail is easy to follow and the City does a good job of keeping it...
Lakeview Mobile Estates,1,They do not even deserve one star!  The park owner(s) had tried to fight City of San Marcos's rent control ordinance in the past and there have been...
Lake Poway Park,5,Nice place for a day out with family or friends. We usually go in weekend. $10 parking fee and free for poway residents. All major federal holidays free...
Lake Poway Park,4,"Clean, well kept, lots of trees and shades, good for picnic, family gathering, hike, relaxing time. 
Beautiful park."
Lake Poway Park,4,"Great place to bring the kids, family, dogs, friends, hang out and enjoy life.  Parking is $10 for non poway residents.  Boats for rent, very slow motors,..."
Mountain View Park,3,"Mountain view park is an East Escondido park where you might attend a birthday party once in a while.. This park has some picnic ( party areas),  nice..."
Mountain View Park,3,Woodchips not sand. Too scratchy and it needs to be cleaned. Nothing for little kids but 1 swing. Which was the coolest thing...combo mom and baby...
Mountain View Park,5,"Nice little maintained park. Plenty of room and parking. Baseball fields, batting cage, soccer field, play grounds for the little ones, and free tennis..."
Mountain Hawk Park,5,"Loved this park! Came here to do a picnic and it had incredible views, parking was good and tables were available. Definitely recommend this park."
